meter_id,customer_id,region,date,consumption_kwh,cost
1065,171,North,2023-07-19,22.4,112.0
1016,6,North,2023-02-01,17.09,85.45
1007,46,South,2023-12-04,24.14,120.7
1027,49,East,2023-08-07,40.43,202.15
1066,199,South,2023-07-09,33.12,165.6
1061,183,South,2023-05-07,25.0,125.0
1069,137,East,2023-10-02,5.61,28.05
1076,45,East,2023-01-31,45.9,229.5
1091,104,East,2023-03-26,49.13,245.65
1016,145,West,2023-05-25,34.65,173.25
1059,75,South,2023-04-29,19.81,99.05
1091,43,West,2023-12-30,36.88,184.4
1015,142,West,2023-05-03,33.46,167.3
1051,3,South,2023-03-27,17.99,89.95
1100,2,South,2023-07-17,12.91,64.55
1079,69,South,2023-02-23,15.24,76.2
1025,5,North,2023-05-09,41.35,206.75
1040,9,South,2023-06-06,25.43,127.15
1067,152,South,2023-10-26,38.53,192.65
1047,17,North,2023-11-08,27.06,135.3
1024,89,West,2023-01-14,16.46,82.3
1000,66,West,2023-11-03,32.39,161.95
1037,48,North,2023-08-05,33.21,166.05
1053,168,West,2023-04-23,20.34,101.7
1023,101,North,2023-07-12,33.37,166.85
1084,169,North,2023-07-03,8.7,43.5
1100,138,West,2023-02-27,35.58,177.9
1080,167,North,2023-03-11,35.88,179.4
1020,129,West,2023-09-15,44.52,222.6
1099,90,North,2023-07-01,9.22,46.1
1006,131,North,2023-05-01,33.96,169.8
1085,63,East,2023-12-28,15.99,79.95
1083,123,West,2023-10-13,43.39,216.95
1069,131,South,2023-09-30,33.84,169.2
1052,171,East,2023-06-06,35.07,175.35
1064,38,North,2023-10-18,40.01,200.05
1059,119,East,2023-08-10,15.69,78.45
1061,114,East,2023-03-17,30.44,152.2
1090,2,East,2023-07-17,29.1,145.5
1096,176,North,2023-01-12,34.66,173.3
1055,194,West,2023-07-18,6.0,30.0
1095,97,North,2023-02-11,21.84,109.2
1009,42,West,2023-01-11,17.05,85.25
1039,137,South,2023-11-21,12.69,63.45
1054,28,North,2023-03-05,12.85,64.25
1020,37,East,2023-10-21,17.75,88.75
1099,60,East,2023-11-27,49.72,248.6
1002,9,South,2023-08-29,48.69,243.45
1048,73,North,2023-11-18,24.14,120.7
1077,191,West,2023-01-01,12.7,63.5
1013,77,West,2023-07-31,22.9,114.5
1081,112,East,2023-07-03,5.89,29.45
1049,141,North,2023-05-26,17.06,85.3
1023,127,West,2023-10-29,30.2,151.0
1058,89,South,2023-02-26,14.12,70.6
1062,127,East,2023-01-18,48.73,243.65
1042,60,South,2023-01-26,24.15,120.75
1085,113,West,2023-10-03,10.11,50.55
1089,187,South,2023-10-02,39.48,197.4
1053,104,South,2023-12-19,8.28,41.4
1018,153,South,2023-12-10,16.28,81.4
1064,33,West,2023-07-15,9.38,46.9
1050,63,North,2023-01-13,21.33,106.65
1055,39,East,2023-12-08,49.16,245.8
1017,130,North,2023-12-25,17.74,88.7
1046,93,West,2023-08-08,14.63,73.15
1063,32,North,2023-04-28,36.68,183.4
1045,83,East,2023-02-28,34.14,170.7
1081,121,East,2023-12-14,36.79,183.95
1072,7,West,2023-02-20,28.53,142.65
1038,42,South,2023-02-09,48.22,241.1
1067,187,West,2023-04-26,25.6,128.0
1038,62,East,2023-03-21,8.45,42.25
1083,113,South,2023-04-03,5.58,27.9
1081,90,North,2023-09-14,43.19,215.95
1087,200,West,2023-10-16,30.55,152.75
1068,73,West,2023-06-24,5.85,29.25
1100,5,East,2023-07-14,34.14,170.7
1032,152,South,2023-10-01,27.27,136.35
1076,12,South,2023-04-05,35.82,179.1
1071,84,East,2023-03-08,22.74,113.7
1061,142,South,2023-05-02,36.51,182.55
1048,41,North,2023-08-07,8.19,40.95
1085,187,East,2023-04-05,46.67,233.35
1090,8,South,2023-03-04,43.25,216.25
1029,9,South,2023-11-04,10.64,53.2
1070,49,South,2023-05-25,19.79,98.95
1077,32,West,2023-04-07,25.15,125.75
1057,39,North,2023-09-25,37.33,186.65
1058,47,North,2023-10-07,39.01,195.05
1063,129,West,2023-05-20,38.22,191.1
1078,166,South,2023-07-23,27.56,137.8
1082,86,North,2023-10-09,37.35,186.75
1036,50,East,2023-10-30,5.89,29.45
1068,117,East,2023-10-29,38.3,191.5
1081,107,South,2023-05-11,41.9,209.5
1029,12,South,2023-06-07,29.4,147.0
1061,98,South,2023-05-28,9.9,49.5
1056,69,South,2023-12-03,33.21,166.05
1071,113,West,2023-02-27,25.51,127.55
1014,151,North,2023-02-06,26.56,132.8
1097,49,East,2023-04-19,21.28,106.4
1037,83,East,2023-06-27,48.54,242.7
1095,70,South,2023-11-02,12.72,63.6
1072,138,East,2023-02-07,34.01,170.05
1000,116,West,2023-09-30,10.45,52.25
1061,150,West,2023-02-26,45.56,227.8
1017,7,West,2023-06-03,29.14,145.7
1008,94,South,2023-03-14,31.75,158.75
1088,120,West,2023-06-29,47.72,238.6
1034,39,West,2023-02-02,48.83,244.15
1044,159,South,2023-11-15,43.75,218.75
1074,124,East,2023-10-30,47.44,237.2
1066,164,South,2023-02-04,44.29,221.45
1001,164,East,2023-03-04,30.18,150.9
1089,132,South,2023-06-13,33.55,167.75
1003,107,East,2023-07-02,11.79,58.95
1063,68,West,2023-02-27,40.07,200.35
1027,47,North,2023-08-12,21.61,108.05
1028,37,East,2023-09-02,31.11,155.55
1071,107,West,2023-11-16,13.02,65.1
1074,29,East,2023-06-11,42.2,211.0
1006,100,South,2023-11-22,44.52,222.6
1095,200,North,2023-03-18,39.88,199.4
1010,37,West,2023-03-28,5.12,25.6
1000,175,West,2023-11-12,12.44,62.2
1045,63,North,2023-03-07,30.79,153.95
1054,199,North,2023-05-15,30.92,154.6
1034,105,South,2023-03-14,43.03,215.15
1001,77,South,2023-01-17,8.22,41.1
1031,75,North,2023-01-14,37.54,187.7
1065,89,West,2023-06-28,7.88,39.4
1006,129,North,2023-10-29,31.2,156.0
1031,24,West,2023-04-16,41.33,206.65
1011,123,West,2023-11-11,40.67,203.35
1046,21,South,2023-06-28,26.5,132.5
1088,74,South,2023-05-24,13.61,68.05
1046,70,West,2023-01-22,42.96,214.8
1098,174,West,2023-06-24,20.65,103.25
1043,85,North,2023-08-25,11.37,56.85
1091,137,South,2023-12-21,13.23,66.15
1009,23,East,2023-05-16,26.54,132.7
1000,27,West,2023-12-27,40.28,201.4
1010,92,East,2023-10-12,36.74,183.7
1019,52,West,2023-10-01,5.99,29.95
1011,79,East,2023-06-17,44.58,222.9
1035,74,West,2023-02-14,43.31,216.55
1021,188,South,2023-11-01,29.04,145.2
1095,91,East,2023-05-26,18.93,94.65
1007,86,South,2023-05-14,42.01,210.05
1011,144,West,2023-02-16,7.24,36.2
1010,155,West,2023-02-12,41.44,207.2
1004,26,East,2023-07-10,35.21,176.05
1027,134,East,2023-12-24,31.92,159.6
1009,26,South,2023-11-26,38.26,191.3
1090,91,North,2023-01-20,26.58,132.9
1007,46,East,2023-01-14,39.07,195.35
1087,188,West,2023-11-01,5.53,27.65
1061,73,South,2023-06-23,5.6,28.0
1009,159,West,2023-02-24,38.34,191.7
1046,178,North,2023-11-20,24.21,121.05
1055,24,North,2023-07-25,37.21,186.05
1016,72,East,2023-01-07,26.14,130.7
1013,70,South,2023-10-30,16.09,80.45
1061,72,East,2023-09-07,39.44,197.2
1008,87,East,2023-03-17,49.26,246.3
1026,155,East,2023-01-15,44.9,224.5
1093,59,East,2023-08-28,12.52,62.6
1067,62,East,2023-08-28,17.38,86.9
1018,98,East,2023-06-10,29.14,145.7
1052,90,North,2023-01-17,45.82,229.1
1082,75,West,2023-12-09,35.13,175.65
1080,97,East,2023-02-17,21.21,106.05
1031,159,East,2023-11-18,30.18,150.9
1064,155,South,2023-05-04,23.86,119.3
1004,157,South,2023-06-30,11.1,55.5
1046,170,West,2024-01-01,43.1,215.5
1022,89,North,2023-06-08,5.04,25.2
1005,88,South,2023-12-22,20.65,103.25
1080,108,North,2023-09-27,39.63,198.15
1054,84,West,2023-05-26,46.64,233.2
1045,15,North,2023-08-23,33.18,165.9
1069,34,East,2023-12-31,16.2,81.0
1079,147,South,2023-08-31,45.35,226.75
1062,87,West,2023-04-25,28.79,143.95
1100,172,West,2023-05-30,33.32,166.6
1084,178,South,2023-11-23,40.94,204.7
1046,30,West,2023-10-21,28.31,141.55
1000,156,East,2023-02-22,33.22,166.1
1057,56,West,2023-08-28,47.55,237.75
1027,3,North,2023-12-02,6.27,31.35
1084,118,North,2023-08-16,38.73,193.65
1033,137,East,2023-05-14,43.72,218.6
1051,27,West,2023-01-12,43.7,218.5
1007,15,West,2023-02-15,6.15,30.75
1036,61,South,2023-10-09,26.8,134.0
1023,107,South,2023-10-29,13.7,68.5
1049,65,South,2023-01-30,31.26,156.3
1049,29,East,2023-12-02,30.96,154.8
1046,99,West,2023-05-08,41.48,207.4
1000,159,North,2023-10-20,23.73,118.65
1013,130,North,2023-02-03,27.7,138.5
1073,9,East,2023-10-07,11.99,59.95
1097,93,West,2023-03-26,27.97,139.85
1006,4,West,2023-03-17,24.74,123.7
1094,80,North,2023-07-07,15.52,77.6
1040,171,South,2023-05-25,20.77,103.85
1030,169,West,2023-03-05,9.66,48.3
1017,76,West,2023-01-07,27.35,136.75
1021,30,West,2023-06-07,23.5,117.5
1057,132,West,2023-04-10,19.42,97.1
1058,112,East,2023-10-18,24.75,123.75
1072,189,East,2023-02-02,32.2,161.0
1029,59,East,2023-02-03,31.26,156.3
1015,185,South,2023-12-10,20.26,101.3
1027,23,North,2023-04-08,27.28,136.4
1083,178,North,2023-10-22,6.63,33.15
1069,138,North,2023-06-02,36.28,181.4
1042,142,East,2023-07-30,7.63,38.15
1053,11,East,2023-06-22,19.73,98.65
1024,14,East,2023-02-24,27.83,139.15
1032,20,North,2023-05-25,29.2,146.0
1069,74,West,2023-12-02,18.07,90.35
1072,184,East,2023-09-06,25.1,125.5
1030,77,East,2023-12-03,49.71,248.55
1061,182,West,2023-12-29,36.15,180.75
1031,145,West,2023-12-09,18.51,92.55
1020,28,West,2023-03-21,43.31,216.55
1060,13,North,2023-03-10,7.36,36.8
1026,88,North,2023-04-29,9.96,49.8
1097,4,North,2023-06-05,45.06,225.3
1087,133,North,2023-12-02,28.99,144.95
1023,83,South,2023-12-17,29.72,148.6
1051,85,West,2023-08-10,5.6,28.0
1066,49,West,2023-08-11,24.64,123.2
1066,187,East,2023-12-22,34.5,172.5
1056,97,North,2023-02-21,27.57,137.85
1045,136,West,2023-03-01,7.52,37.6
1045,92,East,2023-04-02,17.48,87.4
1039,124,West,2023-02-07,24.43,122.15
1059,69,North,2023-12-19,37.13,185.65
1063,21,South,2023-10-11,24.21,121.05
1098,132,South,2023-09-10,36.95,184.75
1077,53,North,2023-07-26,35.53,177.65
1098,82,North,2023-08-26,32.58,162.9
1075,11,East,2023-10-03,34.27,171.35
1002,40,East,2023-08-11,36.51,182.55
1039,48,West,2023-08-15,35.55,177.75
1017,25,South,2023-03-23,36.52,182.6
1016,20,North,2023-07-28,11.02,55.1
1074,53,South,2023-02-24,47.3,236.5
1085,164,North,2023-02-26,6.61,33.05
1051,25,South,2023-04-14,39.48,197.4
1046,6,South,2023-11-29,17.03,85.15
1060,33,West,2023-12-09,14.19,70.95
1066,138,South,2023-11-10,19.54,97.7
1029,181,West,2023-03-04,42.13,210.65
1036,174,North,2023-09-05,30.15,150.75
1060,66,West,2023-10-10,45.04,225.2
1069,41,East,2023-03-06,19.35,96.75
1062,67,East,2023-01-20,33.01,165.05
1097,45,North,2023-07-04,41.21,206.05
1068,191,East,2023-04-13,40.95,204.75
1081,122,West,2023-12-06,26.99,134.95
1074,40,East,2023-07-15,22.79,113.95
1070,197,South,2023-12-27,38.94,194.7
1096,90,West,2023-10-18,43.45,217.25
1001,21,West,2023-06-25,15.3,76.5
1068,137,East,2023-01-10,44.4,222.0
1000,132,West,2023-01-19,6.54,32.7
1083,90,West,2023-12-11,22.39,111.95
1017,114,West,2023-12-29,10.81,54.05
1052,107,West,2023-02-08,44.4,222.0
1050,129,South,2023-07-21,43.45,217.25
1085,36,East,2023-11-17,30.84,154.2
1073,186,South,2023-09-24,24.04,120.2
1059,110,North,2023-10-08,17.6,88.0
1068,56,North,2023-04-02,38.06,190.3
1034,158,East,2023-06-23,16.13,80.65
1051,149,North,2023-05-12,33.47,167.35
1014,32,West,2023-05-09,22.6,113.0
1006,62,East,2023-10-16,5.0,25.0
1094,88,East,2023-10-08,23.18,115.9
1092,22,South,2023-10-14,11.83,59.15
1064,15,East,2023-07-07,27.19,135.95
1003,30,South,2023-01-31,27.62,138.1
1039,59,West,2023-02-10,35.13,175.65
1095,98,South,2023-03-05,41.83,209.15
1007,97,East,2023-01-20,48.53,242.65
1097,183,East,2023-03-12,12.7,63.5
1100,32,South,2023-09-09,32.14,160.7
1063,168,East,2023-04-06,17.33,86.65
1034,80,East,2023-12-25,46.45,232.25
1008,122,North,2023-04-28,44.2,221.0
1066,136,South,2023-08-06,30.65,153.25
1093,77,South,2023-07-17,16.76,83.8
1097,162,South,2023-10-08,21.45,107.25
1033,90,West,2023-04-09,24.64,123.2
1043,59,North,2023-06-23,10.27,51.35
1012,73,South,2023-04-30,21.89,109.45
1062,168,South,2023-03-02,36.13,180.65
1010,98,East,2023-11-26,21.36,106.8
1093,94,South,2023-02-09,40.26,201.3
1001,159,East,2023-04-15,20.22,101.1
1026,57,West,2023-08-12,16.75,83.75
1088,42,West,2023-10-21,42.35,211.75
1099,141,West,2023-01-16,19.5,97.5
1066,109,East,2023-04-30,40.38,201.9
1080,63,South,2023-08-01,21.25,106.25
1079,15,North,2023-09-11,28.74,143.7
1083,153,North,2023-04-02,48.73,243.65
1018,106,North,2023-12-05,40.28,201.4
1035,54,West,2023-02-03,38.14,190.7
1020,42,South,2023-02-15,10.2,51.0
1016,85,South,2023-01-24,5.65,28.25
1053,140,East,2023-02-10,9.55,47.75
1011,127,East,2023-12-15,30.9,154.5
1054,25,East,2023-08-12,14.19,70.95
1035,85,South,2023-02-07,30.31,151.55
1090,140,North,2023-09-01,30.42,152.1
1056,132,West,2023-11-10,16.24,81.2
1069,179,North,2023-09-18,39.81,199.05
1029,25,South,2023-04-29,31.74,158.7
1028,127,West,2023-11-16,33.19,165.95
1008,132,South,2023-02-26,9.58,47.9
1069,168,West,2023-02-10,10.13,50.65
1006,116,South,2023-08-14,37.48,187.4
1054,80,West,2023-03-29,34.85,174.25
1035,175,South,2023-06-26,15.57,77.85
1074,79,East,2023-03-21,40.88,204.4
1045,188,East,2023-12-03,17.87,89.35
1021,60,South,2023-01-08,23.49,117.45
1068,175,South,2023-07-16,27.07,135.35
1061,123,East,2023-10-28,45.34,226.7
1040,148,North,2023-05-11,15.39,76.95
1020,27,West,2023-11-12,23.0,115.0
1050,157,West,2023-01-06,14.35,71.75
1038,182,West,2023-03-29,47.59,237.95
1025,139,South,2023-04-17,10.65,53.25
1017,74,North,2023-12-23,12.62,63.1
1000,37,East,2023-12-04,47.04,235.2
1073,197,East,2023-04-12,44.36,221.8
1014,79,South,2023-12-06,41.07,205.35
1042,3,South,2023-10-18,6.1,30.5
1081,35,East,2023-11-15,21.64,108.2
1059,76,East,2023-08-29,6.98,34.9
1090,89,West,2023-07-01,13.65,68.25
1074,188,North,2023-07-06,19.18,95.9
1089,121,North,2023-08-19,23.93,119.65
1088,146,East,2023-08-29,27.9,139.5
1066,137,South,2023-06-17,25.45,127.25
1071,136,East,2023-04-03,17.64,88.2
1000,141,West,2023-11-24,33.51,167.55
1017,144,East,2023-05-16,23.46,117.3
1090,88,East,2023-11-06,6.14,30.7
1021,117,North,2023-06-19,18.85,94.25
1078,200,South,2023-07-31,22.38,111.9
1012,156,West,2023-02-19,32.76,163.8
1052,167,West,2023-04-07,44.1,220.5
1017,104,West,2023-09-11,7.24,36.2
1078,118,South,2023-11-12,9.68,48.4
1000,106,East,2023-04-19,44.38,221.9
1073,4,South,2023-08-02,41.5,207.5
1100,76,West,2023-08-21,27.9,139.5
1070,117,East,2023-07-01,21.74,108.7
1003,82,East,2023-01-03,8.33,41.65
1005,10,South,2023-08-03,26.23,131.15
1076,47,East,2023-02-04,28.87,144.35
1089,15,South,2023-02-05,30.48,152.4
1096,120,East,2023-07-05,10.83,54.15
1079,134,South,2023-06-08,23.15,115.75
1027,64,East,2023-10-14,5.95,29.75
1078,59,North,2023-10-16,41.09,205.45
1032,3,North,2023-03-15,22.81,114.05
1032,96,East,2023-11-03,30.92,154.6
1006,173,West,2023-10-04,5.8,29.0
1019,131,West,2023-03-23,27.89,139.45
1069,109,East,2023-12-16,19.59,97.95
1002,129,East,2023-06-28,12.53,62.65
1022,106,South,2023-11-16,43.66,218.3
1039,93,West,2023-11-29,27.62,138.1
1038,173,South,2023-01-02,28.31,141.55
1079,21,South,2023-05-05,20.14,100.7
1059,59,West,2023-04-27,22.51,112.55
1012,27,South,2023-04-03,40.7,203.5
1017,7,North,2023-06-26,30.07,150.35
1020,47,North,2023-02-03,18.18,90.9
1069,108,South,2023-06-18,10.11,50.55
1048,185,North,2023-07-01,27.96,139.8
1091,112,North,2023-04-27,22.11,110.55
1003,28,North,2023-11-17,29.29,146.45
1003,64,West,2023-11-08,11.17,55.85
1005,74,West,2023-08-15,31.51,157.55
1071,18,West,2023-08-12,23.69,118.45
1059,46,West,2023-04-08,5.75,28.75
1075,54,West,2023-10-05,24.04,120.2
1079,152,East,2023-11-02,34.59,172.95
1076,197,South,2023-04-04,10.51,52.55
1063,13,South,2023-08-05,24.3,121.5
1092,137,South,2023-05-17,32.87,164.35
1005,66,East,2023-08-06,19.69,98.45
1084,197,South,2023-06-27,29.47,147.35
1093,167,South,2023-12-28,14.06,70.3
1091,80,North,2023-01-18,22.66,113.3
1000,55,South,2023-07-08,48.1,240.5
1036,170,East,2023-07-05,31.69,158.45
1047,27,North,2023-05-14,11.19,55.95
1072,170,West,2023-01-09,14.82,74.1
1017,125,East,2023-06-08,13.32,66.6
1006,129,East,2023-03-13,17.01,85.05
1082,135,East,2023-09-30,31.09,155.45
1079,94,East,2023-12-19,37.31,186.55
1016,17,East,2023-11-28,44.52,222.6
1016,131,East,2023-09-24,7.49,37.45
1083,71,East,2023-01-31,40.42,202.1
1038,149,South,2023-11-18,6.46,32.3
1002,119,North,2023-11-07,35.98,179.9
1053,85,West,2023-12-26,6.72,33.6
1014,146,East,2023-08-17,30.44,152.2
1013,117,North,2023-11-22,42.75,213.75
1065,194,North,2023-01-28,49.58,247.9
1060,169,South,2023-07-03,9.57,47.85
1056,108,North,2023-09-08,23.19,115.95
1067,118,West,2023-11-14,47.35,236.75
1019,39,East,2023-12-04,28.4,142.0
1074,183,East,2023-11-04,27.18,135.9
1068,161,South,2023-09-20,32.73,163.65
1010,142,North,2023-04-05,34.46,172.3
1030,94,East,2023-11-03,48.16,240.8
1061,40,West,2023-07-31,17.62,88.1
1022,50,North,2023-12-13,35.6,178.0
1017,2,North,2023-11-02,11.37,56.85
1032,30,East,2023-01-08,48.45,242.25
1022,22,North,2023-09-05,9.03,45.15
1034,72,East,2023-04-21,29.0,145.0
1029,56,North,2023-01-05,39.96,199.8
1014,51,South,2023-05-03,22.89,114.45
1011,32,West,2023-01-14,37.01,185.05
1064,138,West,2023-05-08,31.11,155.55
1050,187,East,2023-12-19,31.01,155.05
1089,176,West,2023-07-25,41.29,206.45
1046,186,West,2023-09-11,44.75,223.75
1086,83,West,2023-06-30,6.53,32.65
1045,133,North,2023-07-21,20.7,103.5
1037,110,West,2023-11-24,24.82,124.1
1021,140,East,2023-11-04,47.31,236.55
1082,84,East,2023-10-09,38.34,191.7
1036,60,North,2023-01-07,12.16,60.8
1092,72,East,2023-03-07,10.21,51.05
1035,179,West,2023-01-10,6.44,32.2
1023,160,South,2023-06-17,43.11,215.55
1048,48,North,2023-04-27,31.54,157.7
1021,55,North,2023-08-11,16.44,82.2
1002,23,West,2023-11-08,24.38,121.9
1097,33,North,2023-07-15,47.76,238.8
1048,3,North,2023-07-11,34.96,174.8
1077,13,North,2023-06-07,14.72,73.6
1093,82,South,2023-09-19,19.42,97.1
1020,152,South,2023-03-17,30.98,154.9
1043,25,East,2023-08-27,43.14,215.7
1058,105,South,2023-03-24,11.12,55.6
1036,31,North,2023-11-22,31.97,159.85
1059,75,North,2023-04-16,10.94,54.7
1048,87,West,2023-07-22,5.82,29.1
1013,195,East,2023-03-29,27.46,137.3
1002,37,West,2023-10-30,25.81,129.05
1056,181,East,2023-05-02,46.55,232.75
1097,5,West,2023-10-13,25.0,125.0
1000,4,South,2023-09-13,32.79,163.95
1027,41,West,2023-07-27,44.46,222.3
1024,26,North,2023-12-12,16.93,84.65
1098,1,North,2023-11-10,24.29,121.45
1097,11,West,2023-09-12,12.09,60.45
1091,133,East,2023-07-20,5.81,29.05
1069,93,South,2023-12-08,49.7,248.5
1072,41,West,2023-02-16,8.21,41.05
1082,39,South,2023-10-07,8.85,44.25
1022,72,South,2023-10-09,18.5,92.5
1044,190,South,2023-01-24,14.07,70.35
1034,95,East,2023-07-10,47.16,235.8
1055,146,West,2023-05-17,5.61,28.05
1080,101,South,2023-12-01,13.28,66.4
1075,136,North,2023-07-01,18.76,93.8
1058,141,West,2023-01-01,28.54,142.7
1087,185,North,2023-03-08,47.5,237.5
1071,87,East,2023-04-03,31.52,157.6
1071,175,West,2023-02-10,27.85,139.25
1032,7,North,2023-05-28,16.46,82.3
1041,35,West,2023-01-19,20.73,103.65
1026,154,West,2023-08-11,10.28,51.4
1073,153,South,2023-02-26,18.16,90.8
1059,115,North,2023-05-27,44.04,220.2
1063,33,West,2023-01-16,37.73,188.65
1024,97,West,2023-02-20,21.31,106.55
1039,158,West,2023-10-08,9.56,47.8
1018,39,West,2023-06-05,41.18,205.9
1019,180,North,2023-12-20,19.78,98.9
1041,104,South,2023-02-22,33.42,167.1
1050,84,South,2023-02-11,33.7,168.5
1000,17,North,2023-12-01,32.39,161.95
1077,108,North,2023-01-16,40.31,201.55
1080,160,East,2023-07-24,19.35,96.75
1077,64,West,2023-07-09,11.7,58.5
1066,66,North,2023-07-21,33.04,165.2
1025,90,North,2023-11-17,7.99,39.95
1073,39,West,2023-08-20,25.17,125.85
1099,193,North,2023-06-08,35.46,177.3
1067,88,West,2023-02-10,10.39,51.95
1018,161,East,2023-02-06,44.91,224.55
1062,23,South,2023-12-02,34.76,173.8
1048,165,North,2023-07-18,11.65,58.25
1048,19,North,2023-08-22,15.32,76.6
1095,93,West,2023-07-09,39.37,196.85
1011,106,East,2023-10-24,44.94,224.7
1036,190,North,2023-03-13,10.49,52.45
1043,156,South,2023-10-07,46.45,232.25
1006,167,North,2023-04-17,19.65,98.25
1044,51,East,2023-02-22,38.57,192.85
1097,185,East,2023-02-08,34.38,171.9
1050,152,North,2023-10-27,12.54,62.7
1021,108,North,2023-12-19,44.43,222.15
1028,48,West,2023-07-02,29.24,146.2
1075,147,West,2023-08-28,14.04,70.2
1055,5,North,2023-10-16,21.66,108.3
1041,12,South,2023-03-19,31.67,158.35
1017,124,East,2023-04-29,11.87,59.35
1026,21,North,2023-01-26,21.79,108.95
1047,145,West,2023-04-24,5.78,28.9
1094,98,East,2023-05-22,27.65,138.25
1011,26,West,2023-04-29,23.03,115.15
1093,170,North,2023-07-30,15.02,75.1
1055,148,South,2023-09-13,9.89,49.45
1062,11,East,2023-04-16,16.44,82.2
1017,61,East,2023-03-06,21.38,106.9
1048,172,North,2023-02-28,44.89,224.45
1033,91,South,2023-10-16,36.46,182.3
1099,174,South,2023-10-07,11.71,58.55
1023,130,North,2023-01-02,44.38,221.9
1013,185,North,2023-02-20,49.06,245.3
1034,31,East,2023-03-30,37.32,186.6
1029,74,North,2023-01-07,38.72,193.6
1092,25,South,2023-11-11,36.83,184.15
1009,61,East,2023-12-20,20.0,100.0
1025,62,West,2023-05-15,49.76,248.8
1038,180,South,2023-03-06,44.86,224.3
1028,82,East,2023-08-01,50.0,250.0
1020,131,South,2023-01-02,5.51,27.55
1076,171,East,2023-02-19,30.65,153.25
1069,72,North,2023-03-22,14.74,73.7
1043,73,West,2023-05-27,6.05,30.25
1067,152,South,2023-07-02,37.33,186.65
1011,12,North,2023-06-13,16.7,83.5
1027,7,East,2023-01-04,24.76,123.8
1047,56,North,2023-01-17,39.89,199.45
1002,160,West,2023-06-01,21.8,109.0
1003,45,North,2023-09-23,41.87,209.35
1029,145,North,2023-12-11,36.26,181.3
1077,120,West,2023-03-09,39.61,198.05
1067,40,South,2023-05-17,47.52,237.6
1071,111,South,2023-01-19,10.07,50.35
1004,174,South,2023-10-12,48.3,241.5
1015,169,West,2023-06-16,39.85,199.25
1047,31,West,2023-02-23,17.93,89.65
1057,111,South,2023-08-05,14.15,70.75
1022,81,West,2023-11-06,47.11,235.55
1011,108,East,2023-12-05,23.25,116.25
1057,150,South,2023-01-09,23.3,116.5
1027,129,West,2023-04-15,47.31,236.55
1041,41,North,2023-01-21,41.73,208.65
1013,105,West,2023-01-03,17.13,85.65
1004,10,North,2023-01-23,19.26,96.3
1068,148,West,2023-05-24,26.37,131.85
1036,177,North,2023-02-28,38.4,192.0
1095,141,West,2023-10-14,42.61,213.05
1070,67,North,2023-12-19,6.55,32.75
1071,61,East,2023-07-18,48.06,240.3
1070,119,South,2023-03-27,29.43,147.15
1088,28,East,2023-02-16,44.04,220.2
1057,96,South,2023-09-08,36.06,180.3
1007,7,South,2023-06-25,46.79,233.95
1006,32,South,2023-08-23,8.25,41.25
1061,164,East,2023-02-08,37.46,187.3
1031,81,East,2023-10-09,47.02,235.1
1079,163,North,2023-05-08,34.51,172.55
1004,187,East,2023-08-10,17.38,86.9
